"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202411","6호선","화랑대(서울여대입구)","35","3","6896","1409","22448","3911","58739","8941","55109","19891","28754","14589","19369","11165","17562","11118","18424","9697","18656","11502","16680","11205","19145","13913","22838","17515","22571","25561","17698","38221","8073","31553","6069","19372","5016","17039","3793","16591","1467","10680","210","4037","0","11","0","0","0","0","20241203"
"202411","6호선","효창공원앞","3","0","2706","743","5939","4087","17631","8141","29203","26748","17045","14791","11076","11431","10532","9813","11910","9390","12696","10743","10630","10041","12541","10293","15851","12989","19003","15607","24760","21757","10548","14865","7286","9594","6567","8720","5289","8074","2773","5604","531","2087","1","1","0","1","0","0","20241203"
"202411","7호선","가산디지털단지","573","5","7229","5167","10094","30655","25130","142320","29484","380676","22032","221023","19177","61611","23989","36015","31757","35112","35496","36063","42119","30688","54091","29282","82616","27937","223124","31318","303096","36151","118674","26248","67343","16180","51363","13761","27863","12362","11975","8059","1651","2955","2","7","0","0","0","0","20241203"
"202411","7호선","강남구청","38","1","1865","1878","4210","16251","7924","37055","10913","105208","10453","101493","10379","44781","12644","26267","15716","22592","18503","24674","22950","20792","28547","19533","34446","19863","56083","22045","87907","22980","52657","14023","33491","9236","31578","7030","21717","5826","9346","3923","1656","1694","0","0","0","0","0","0","20241203"
"202411","7호선","건대입구","66","2","4239","1064","5281","8792","14031","20768","20977","42992","16837","32038","15169","28569","19903","23881","19820","25720","21915","27752","26466","25271","30960","25032","35852","27062","44406","33570","38207","43822","28204","26741","29000","15257","24564","13188","22004","11159","10986","6634","1871","3300","0","285","0","0","0","0","20241203"
"202411","7호선","고속터미널","44","2","1491","2826","3410","23004","12192","39325","21264","51276","28483","40500","26277","32508","28971","30246","30540","26789","31478","30258","34183","26931","42758","22915","45624","23781","61630","26666","51626","27937","38074","16951","41535","10253","35177","9706","27018","5619","8616","3358","747","835","1","12","0","0","0","0","20241203"
"202411","7호선","공릉(서울과학기술대)","19","1","6563","1045","15428","4366","38409","12177","43841","24657","25442","20763","18897","14899","19629","14816","21099","18003","22136","19288","20376","17253","22532","20747","27762","24411","26181","31127","24900","43759","14803","36616","11734","21140","11370","18365","9708","18139","4979","11867","941","4270","1","12","0","0","0","0","20241203"
"202411","7호선","광명사거리","216","3","19366","6874","29743","12370","77133","16406","83779","26716","46491","23280","30738","24030","29439","27498","31099","29930","31624","32136","30987","31963","31918","37207","38112","41773","38560","53799","32799","78663","21239","58455","14882","32042","11216","28385","8754","23246","3734","15098","697","4292","1","41","0","0","0","0","20241203"
"202411","7호선","군자(능동)","57","0","8984","835","15197","6340","37004","9567","57138","26198","38996","19713","23565","12917","20421","12399","21593","13142","21037","14950","19821","16026","20347","20003","23671","23483","29537","30736","33568","44233","21647","33991","17746","21642","16779","18563","13467","16557","7025","9809","1422","3590","1","62","0","0","0","0","20241203"
"202411","7호선","까치울","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20241203"
"202411","7호선","남구로","179","6","19716","1415","16015","7091","30321","31439","35180","91460","24134","44446","16002","19730","14361","15039","16083","14572","15694","15505","15202","14385","17124","18146","20614","24779","45415","34158","70788","32418","28805","22660","15795","15658","11158","17263","7307","14223","3515","7799","602","1885","0","4","0","0","0","0","20241203"
"202411","7호선","남성","12","0","6383","888","15408","3613","39203","6895","56133","16984","36316","12857","21560","11672","18361","12719","18357","12689","18056","14369","15900","14939","15922","19588","16276","22881","16701","31035","15631","44776","9886","32785","8164","21253","7900","18180","5525","16338","2485","9960","447","3246","0","9","0","0","0","0","20241203"
"202411","7호선","내방","15","1","2693","2283","8353","16490","19385","25776","29105","76475","23305","47645","17470","22088","17222","17045","18533","17495","20345","19118","21675","18161","23503","18376","30752","20472","48067","27403","68331","33841","26613","21526","19506","13653","18222","12017","12883","9825","4406","6579","816","2813","2","260","0","0","0","0","20241203"
"202411","7호선","노원","34","0","7776","2634","15471","7066","39735","15040","43834","46482","29925","44714","28768","32880","32112","32516","36105","35452","36778","38517","37768","38313","40956","41894","44727","45445","45634","50535","47329","66723","31318","51409","29436","26278","23345","21597","20335","18473","8843","12290","1701","4192","2","27","0","0","0","0","20241203"
"202411","7호선","논현","43","0","2936","1366","4653","17799","9046","40593","14341","104593","12966","91848","12165","37282","13844","23848","16299","22888","18167","24775","22809","22875","27871","21506","36138","24709","63088","30522","99999","36556","53089","20103","36172","12000","37450","9700","34262","7692","17091","5482","3224","2552","0","0","0","0","0","0","20241203"
"202411","7호선","대림(구로구청)","50","2","13245","1211","9013","4617","16891","7961","23414","19567","17929","15090","13450","18387","13712","19577","15853","16618","17292","17153","18732","16484","19406","18200","20092","20742","20998","25691","20340","24682","12997","16244","10285","11397","8331","13494","6799","10787","3642","5606","492","1447","0","10","0","0","0","0","20241203"
"202411","7호선","도봉산","147","4","6674","1069","18525","4882","51444","8739","41778","16767","21982","17899","14486","17475","12874","14524","13491","14536","12867","14693","12879","14326","14895","16396","18146","19538","14790","24339","11995","37800","6102","38195","4084","23433","3205","19508","2308","16617","939","10788","142","4529","3","141","0","0","0","0","20241203"
"202411","7호선","마들","9","0","11612","1261","27480","3153","66867","8973","65100","13578","34823","11618","24637","11034","22780","12617","24048","15584","21286","16808","18314","18075","18740","22715","18196","27692","16209","33250","13361","50434","8359","48898","5698","27501","4085","23557","3361","20419","1402","12694","214","4156","0","4","0","0","0","0","20241203"
"202411","7호선","먹골","18","1","7611","626","13201","3002","34276","5993","43651","15765","26049","11053","17607","9415","15914","10073","16789","12028","16020","13055","14490","14009","13870","18206","15389","21995","15916","27280","17051","39169","10815","31488","7975","20443","6394","16813","4665","15017","2014","9763","417","2899","0","133","0","0","0","0","20241203"
"202411","7호선","면목","118","2","13731","868","24035","5186","56368","9188","70577","30274","40074","17214","26509","15376","22476","14391","23888","17575","22744","17731","19180","18473","22219","23894","26335","29985","22733","36690","22241","51244","15119","46020","9182","27187","7313","22866","5417","21752","2694","12290","520","4283","0","17","0","0","0","0","20241203"
"202411","7호선","반포","16","0","985","1258","3154","16695","9124","12826","12939","19679","8990","17164","7107","10618","7669","10982","9268","10292","9412","10135","10608","9589","13567","9863","22105","10150","20861","11054","18942","12504","12452","7374","10198","5053","9757","4281","7587","4148","2078","2314","274","750","0","0","0","0","0","0","20241203"
"202411","7호선","보라매","16","0","4101","745","6551","3178","17675","8937","25040","21078","16183","10820","9881","8496","9531","8598","10238","9448","10730","9300","10695","9275","11089","10326","12764","12447","14333","17577","16949","24916","7795","17717","6872","11441","6236","10170","4909","8798","2053","5734","422","2115","2","75","0","0","0","0","20241203"
"202411","7호선","사가정","6","0","12555","1511","24613","8346","55417","11950","72316","29140","43402","18608","28688","17404","24994","17275","26175","20104","24163","20885","22700","22576","22891","29914","25278","35468","26235","45826","24939","66831","18060","53349","12206","31159","10009","27868","8130","24188","4452","13073","769","4406","0","1","0","0","0","0","20241203"
"202411","7호선","상도","6","1","5860","1904","13029","5765","36240","8944","46502","27322","30531","19077","20108","20125","18150","17951","21262","18691","20162","16654","19384","19591","21004","18897","26017","22515","27147","30509","26418","45405","13506","30826","11921","20695","12562","18150","9187","17470","5045","12014","1035","3629","1","8","0","0","0","0","20241203"
"202411","7호선","상봉","468","21","11604","1494","21235","8124","54771","12883","77047","28793","40904","20301","25969","16981","23331","17583","25687","19664","24808","22343","24025","22521","24929","25654","28191","33120","32587","45757","33206","69770","23344","58502","18195","33620","17723","27579","13935","26579","7481","16229","1545","7178","0","100","0","0","0","0","20241203"
"202411","7호선","수락산","98","5","10869","755","20822","5732","47854","8336","49258","18796","30930","16006","22365","15691","20505","15822","21159","18265","21772","16471","21561","16940","21881","20463","22206","26251","21087","31538","18735","42919","11318","41167","8093","25886","6435","20651","4349","18231","2271","11665","311","4432","0","7","0","0","0","0","20241203"
"202411","7호선","숭실대입구(살피재)","51","1","6089","1013","13967","4368","39178","8629","51996","34210","34275","24394","22835","31936","22374","25291","22581","19485","24072","24955","26283","22857","24026","22513","37011","27454","39866","34893","24821","50056","16148","36027","14054","23010","15614","20579","11885","20712","6438","14177","1349","4478","0","10","0","0","0","0","20241203"
"202411","7호선","신대방삼거리","94","1","10668","708","19392","5238","51914","9557","77368","18985","44118","16043","26486","13371","22905","13861","24183","15660","21807","17498","19867","19286","19136","23663","21813","27863","20526","39531","21261","61357","12338","45910","10295","27440","8940","26241","6978","21772","3422","14272","686","5464","1","8","0","0","0","0","20241203"
"202411","7호선","신풍","357","18","15183","1202","16184","5518","41329","11999","53111","21451","31248","13698","18749","11178","16421","10820","17367","12140","16744","13721","15165","14316","15858","17777","18274","23032","18956","30470","18942","42561","11220","30092","8135","18663","6714","17855","4854","15080","2033","8749","397","2998","4","442","0","0","0","0","20241203"
"202411","7호선","어린이대공원(세종대)","30","1","3231","918","7764","7428","20374","19659","34873","70813","25537","46263","18780","51966","24818","37916","24171","31750","27252","37071","33393","30673","35821","25070","51223","25432","61594","28106","53161","37491","29285","26146","24128","17529","24461","15833","19850","15403","10916","10697","2179","3143","1","18","0","0","0","0","20241203"
"202411","7호선","온수(성공회대입구)","163","1","9140","741","18789","3668","45532","10441","53016","20728","24714","14292","14021","8221","12600","8724","13776","9832","12922","10609","11699","10296","13280","13190","17376","15886","17824","23721","14407","39521","6561","29133","5292","18051","4942","14412","2896","13721","1704","8659","332","4611","2","1070","0","0","0","0","20241203"
